0.01420641	0.01488113	-0.56624717	0
0.01543133	0.0308756	-0.79338616	0
-0.00671292	0.01309479	-0.5185411	0
0.02178862	0.01587469	-0.77385962	0
0.0138237	0.02633524	-0.84541124	0
0.02005778	0.0186962	-0.97138703	0
-0.00041114	0.02419332	-0.70106786	0
0.00915733	0.00845133	-0.55430716	0
0.01856419	0.02485843	-0.67071038	0
0.00995308	0.00874874	-0.69623983	0
0.0148216	0.01819457	-0.80093932	0
-0.00607531	0.00945399	-0.89577478	0
0.01113201	0.02735624	-0.81495452	0
-0.00678562	0.0160235	-0.85773504	0
0.01437658	0.02575793	-0.75465363	0
-0.00726995	0.02219087	-0.53214824	0
0.00136319	0.01912035	-0.77404267	0
0.01707324	0.00899236	-0.49667197	0
0.01545529	0.03479321	-0.66600853	0
0.01836739	0.02720659	-0.68735844	0
-0.01721584	0.01442527	-0.78801519	0
0.00786108	0.01546525	-0.58650798	0
0.01282147	0.01726893	-0.78550071	0
0.0057395	0.01587415	-0.87511945	0
0.02091189	0.02244773	-0.71364254	0
0.02161201	0.01745602	-0.76648521	0
0.0163023	0.02474592	-0.78193563	0
-0.00616477	0.00871433	-0.90679908	0
-0.00419418	0.02008432	-0.68216646	0
0.00722968	0.00798382	-0.82144737	0
0.02076739	0.0220881	-0.73983657	0
0.0071447	0.0251556	-0.91358227	0
0.00473176	0.01695755	-0.6996696	0
0.0009629	0.02628053	-0.75909263	0
0.01142839	0.00699077	-0.86693901	0
0.00546742	0.01756601	-0.81004471	0
0.01341959	0.00875083	-0.80316275	0
0.01849843	0.0108518	-0.80870646	0
-0.00744271	0.02475644	-0.56559432	0
0.02049552	0.01660115	-0.59345055	0
0.00711887	0.02724871	-0.73141712	0
0.0071447	0.0251556	-0.91358227	0
-0.00501679	0.01691294	-0.68915892	0
0.00004151	0.02422232	-0.68426245	0
-0.00117899	0.03015748	-0.80595785	0
0.00275809	0.01984475	-0.47322434	0
0.00211216	0.02711833	-0.7858929	0
0.01740359	0.01945644	-0.77590132	0
-0.00117419	0.01882977	-0.52643883	0
0.02435403	0.01042872	-0.51261091	0
0.02030439	0.00900376	-0.93414116	0
-0.00829285	0.02391236	-0.54058951	0
0.02393566	0.0117401	-0.5055688	0
0.00064963	0.01077199	-0.47731164	0
0.01977475	0.02011947	-0.96401227	0
0.01084137	0.0220201	-0.57811743	0
0.01997015	0.01905195	-0.93087745	0
0.01084103	0.01642378	-0.73419273	0
0.02322601	0.02200195	-0.67395735	0
0.01650157	0.01911797	-0.83987743	0
0.00398903	0.01686912	-0.6251598	0
0.02048989	0.01410996	-0.82163155	0
0.01045661	0.01628061	-0.6765222	0
-0.00629342	0.01809365	-0.89046901	0
-0.00506998	0.01502829	-0.65886766	0
0.01105653	0.00823369	-0.56969494	0
0.00258407	0.02431528	-0.94018048	0
0.00032039	0.00684649	-0.71472442	0
0.01849843	0.0108518	-0.80870646	0
0.00810989	0.01676666	-0.83317757	0
0.0151385	0.01635233	-0.63829917	0
-0.00399316	0.01009544	-0.61368471	0
0.00322488	0.02720944	-0.76716894	0
0.0240909	0.01194175	-0.55566156	0
0.00245379	0.02433356	-0.94684923	0
-0.00577306	0.01986453	-0.535869	0
0.02290366	0.012337	-0.62142986	0
-0.00117419	0.01882977	-0.52643883	0
-0.00598081	0.02501895	-0.62144285	0
0.02906708	0.01335054	-0.67774963	0
0.01277511	0.0141052	-0.53674358	0
-0.00350328	0.01783853	-0.93207014	0
-0.00617088	0.01360032	-0.59031212	0
-0.00050509	0.00742335	-0.65427858	0
0.02129299	0.01901894	-0.78096896	0
-0.00143073	0.0083393	-0.6828264	0
0.01830474	0.0106552	-0.76050431	0
0.01211263	0.00863532	-0.57734376	0
-0.00562243	0.02308177	-0.59749764	0
-0.00531091	0.0317819	-0.72150314	0
0.00806509	0.00871707	-0.56565011	0
-0.00856636	0.01341204	-0.99419796	0
-0.00141468	0.01923813	-0.8635152	0
0.00192136	0.02587737	-0.89133459	0
0.01282147	0.01726893	-0.78550071	0
0.00205152	0.01863765	-0.7100004	0
-0.00114457	0.00818172	-0.70916438	0
0.0199123	0.01961775	-0.79863697	0
0.00839425	0.01584963	-0.69702351	0
-0.00462516	0.02457603	-0.64601094	0
0.00192136	0.02587737	-0.89133459	0
-0.00222278	0.00671823	-0.56252462	0
0.02324956	0.01985615	-0.6981374	0
-0.0075791	0.01251535	-0.94523901	0
0.01888348	0.00931119	-0.50263757	0
0.00982407	0.03848442	-0.67691183	0
-0.00501452	0.00876576	-0.8691957	0
0.0000658	0.02409256	-0.92865384	0
0.01086606	0.00543856	-0.90507245	0
-0.00489589	0.01386939	-0.65391272	0
0.00329103	0.01555978	-0.56248194	0
-0.00331788	0.01221032	-0.72169858	0
-0.00444675	0.02031782	-0.71805996	0
-0.00425325	0.0234483	-0.87147683	0
-0.00329782	0.01044615	-0.79131085	0
-0.00535551	0.01733551	-0.74863166	0
0.02435403	0.01042872	-0.51261091	0
-0.00857834	0.01972766	-0.49259534	0
0.01775379	0.02407894	-0.75202703	0
0.00259853	0.02049	-0.48000723	0
-0.00727869	0.01358524	-0.93201929	0
0.01862467	0.02388421	-0.87011647	0
-0.0018291	0.00483256	-0.87185603	0
0.00373866	0.0249286	-0.65060544	0
0.02051819	0.02882717	-0.50213033	0
-0.00266028	0.02239306	-0.93190116	0
0.00482353	0.03734349	-0.81291336	0
0.01663768	0.0094916	-0.85264319	0
0.01012666	0.02706319	-0.74502003	0
-0.00434048	0.00736953	-0.52250522	0
0.00852143	0.02762276	-0.77043349	0
0.01884896	0.0246423	-0.80346936	0
0.01278016	0.00882693	-0.79841018	0
0.00082259	0.02665639	-0.8667649	0
-0.00561373	0.01536482	-0.54068774	0
0.00015226	0.01432485	-0.93653429	0
-0.00355076	0.00849813	-0.57105666	0
0.01600897	0.01775446	-0.7274102	0
0.01832787	0.02352988	-0.92472965	0
-0.00531091	0.0317819	-0.72150314	0
-0.00591567	0.03186739	-0.68744928	0
0.01954457	0.01298085	-0.90258878	0
-0.00370296	0.01189605	-0.68580741	0
0.00546103	0.02256684	-0.57763588	0
-0.00666722	0.0132465	-0.89244318	0
0.00297568	0.02028324	-0.51184982	0
-0.0044315	0.00479829	-0.91601938	0
0.02178862	0.01587469	-0.77385962	0
0.00988883	0.01517876	-0.88682842	0
0.01414453	0.02008769	-0.54417956	0
-0.00112559	0.0271289	-0.84398699	0
0.01206337	0.02306548	-0.91650403	0
0.01867313	0.00998917	-0.58386624	0
-0.00521968	0.01941767	-0.95479888	0
0.02170943	0.02442312	-0.68434656	0
0.01330989	0.02368025	-0.88836533	0
-0.00471878	0.01758732	-0.57418752	0
0.01369585	0.0147806	-0.57084626	0
0.00033759	0.01957352	-0.5200907	0
-0.00389559	0.02464994	-0.78469175	0
0.01037106	0.01600586	-0.68347049	0
-0.00047525	0.00726203	-0.67608887	0
0.01999783	0.01462383	-0.91706985	0
-0.00070448	0.00676351	-0.77879179	0
0.01792279	0.02712316	-0.85727161	0
0.0151385	0.01635233	-0.63829917	0
-0.004954	0.01747462	-0.69865596	0
-0.00309785	0.02331229	-0.75923312	0
-0.00707055	0.02624568	-0.81380582	0
-0.00678731	0.00275499	-0.97965842	0
-0.00880951	0.02305961	-0.50931603	0
-0.00025789	0.0072547	-0.73831439	0
-0.01256953	0.01673378	-0.78091449	0
-0.01064752	0.02012409	-0.79400074	0
0.02076739	0.0220881	-0.73983657	0
0.01278817	0.02743925	-0.83039695	0
0.01743195	0.02876854	-0.80174875	0
0.01798444	0.00953869	-0.69064301	0
-0.00829285	0.02391236	-0.54058951	0
0.00709799	0.02712815	-0.72405732	0
0.02161201	0.01745602	-0.76648521	0
0.01997867	0.0222697	-0.71988571	0
0.01463319	0.00845839	-0.54075813	0
0.02049552	0.01660115	-0.59345055	0
0.01186563	0.01636492	-0.722893	0
0.00283089	0.0266364	-0.73586208	0
0.00167196	0.01890202	-0.75998646	0
0.01368325	0.00867134	-0.82292789	0
0.00797184	0.01295242	-0.49810886	0
-0.00609178	0.01378561	-0.5980112	0
-0.00473105	0.02574869	-0.67145288	0
0.01105653	0.00823369	-0.56969494	0
0.00032523	0.00662669	-0.71938062	0
0.01613847	0.01878259	-0.8540718	0
-0.00612758	0.01162717	-0.57404315	0
0.00230415	0.0264914	-0.87723231	0
0.00635372	0.02454504	-0.6329149	0
0.0092138	0.01665386	-0.83873916	0
0.00283089	0.0266364	-0.73586208	0
0.0057395	0.01587415	-0.87511945	0
